id,split,hidden_state_method
triviaqa-rc.nocontext-validation-793,train,answer_mean
triviaqa-rc.nocontext-validation-795,train,answer_mean
triviaqa-rc.nocontext-validation-797,train,answer_mean
triviaqa-rc.nocontext-validation-799,train,answer_mean
triviaqa-rc.nocontext-validation-800,train,answer_mean
triviaqa-rc.nocontext-validation-801,train,answer_mean
triviaqa-rc.nocontext-validation-802,train,answer_mean
triviaqa-rc.nocontext-validation-803,train,answer_mean
triviaqa-rc.nocontext-validation-804,train,answer_mean
triviaqa-rc.nocontext-validation-805,train,answer_mean
triviaqa-rc.nocontext-validation-806,train,answer_mean
triviaqa-rc.nocontext-validation-807,train,answer_mean
triviaqa-rc.nocontext-validation-809,train,answer_mean
triviaqa-rc.nocontext-validation-810,train,answer_mean
triviaqa-rc.nocontext-validation-812,train,answer_mean
triviaqa-rc.nocontext-validation-813,train,answer_mean
triviaqa-rc.nocontext-validation-815,train,answer_mean
triviaqa-rc.nocontext-validation-816,train,answer_mean
triviaqa-rc.nocontext-validation-817,train,answer_mean
triviaqa-rc.nocontext-validation-818,train,answer_mean
triviaqa-rc.nocontext-validation-819,train,answer_mean
triviaqa-rc.nocontext-validation-820,train,answer_mean
triviaqa-rc.nocontext-validation-821,train,answer_mean
triviaqa-rc.nocontext-validation-822,train,answer_mean
triviaqa-rc.nocontext-validation-823,train,answer_mean
triviaqa-rc.nocontext-validation-832,train,answer_mean
triviaqa-rc.nocontext-validation-833,train,answer_mean
triviaqa-rc.nocontext-validation-835,train,answer_mean
triviaqa-rc.nocontext-validation-836,train,answer_mean
triviaqa-rc.nocontext-validation-837,train,answer_mean
triviaqa-rc.nocontext-validation-838,train,answer_mean
triviaqa-rc.nocontext-validation-839,train,answer_mean
triviaqa-rc.nocontext-validation-840,train,answer_mean
triviaqa-rc.nocontext-validation-842,train,answer_mean
triviaqa-rc.nocontext-validation-843,train,answer_mean
triviaqa-rc.nocontext-validation-845,train,answer_mean
triviaqa-rc.nocontext-validation-846,train,answer_mean
triviaqa-rc.nocontext-validation-847,train,answer_mean
triviaqa-rc.nocontext-validation-848,train,answer_mean
triviaqa-rc.nocontext-validation-850,train,answer_mean
triviaqa-rc.nocontext-validation-851,train,answer_mean
triviaqa-rc.nocontext-validation-852,train,answer_mean
triviaqa-rc.nocontext-validation-853,train,answer_mean
triviaqa-rc.nocontext-validation-856,train,answer_mean
triviaqa-rc.nocontext-validation-857,train,answer_mean
triviaqa-rc.nocontext-validation-858,train,answer_mean
triviaqa-rc.nocontext-validation-859,train,answer_mean
triviaqa-rc.nocontext-validation-860,train,answer_mean
triviaqa-rc.nocontext-validation-861,train,answer_mean
triviaqa-rc.nocontext-validation-862,train,answer_mean
triviaqa-rc.nocontext-validation-864,train,answer_mean
triviaqa-rc.nocontext-validation-868,train,answer_mean
triviaqa-rc.nocontext-validation-870,train,answer_mean
triviaqa-rc.nocontext-validation-871,train,answer_mean
triviaqa-rc.nocontext-validation-873,train,answer_mean
triviaqa-rc.nocontext-validation-876,train,answer_mean
triviaqa-rc.nocontext-validation-877,train,answer_mean
triviaqa-rc.nocontext-validation-878,train,answer_mean
triviaqa-rc.nocontext-validation-879,train,answer_mean
triviaqa-rc.nocontext-validation-880,train,answer_mean
triviaqa-rc.nocontext-validation-883,train,answer_mean
triviaqa-rc.nocontext-validation-884,train,answer_mean
triviaqa-rc.nocontext-validation-885,train,answer_mean
triviaqa-rc.nocontext-validation-888,train,answer_mean
triviaqa-rc.nocontext-validation-889,train,answer_mean
triviaqa-rc.nocontext-validation-891,train,answer_mean
triviaqa-rc.nocontext-validation-892,train,answer_mean
triviaqa-rc.nocontext-validation-893,train,answer_mean
triviaqa-rc.nocontext-validation-895,train,answer_mean
triviaqa-rc.nocontext-validation-896,train,answer_mean
triviaqa-rc.nocontext-validation-898,train,answer_mean
triviaqa-rc.nocontext-validation-900,train,answer_mean
triviaqa-rc.nocontext-validation-901,train,answer_mean
triviaqa-rc.nocontext-validation-902,train,answer_mean
triviaqa-rc.nocontext-validation-903,train,answer_mean
triviaqa-rc.nocontext-validation-904,train,answer_mean
triviaqa-rc.nocontext-validation-905,train,answer_mean
triviaqa-rc.nocontext-validation-909,train,answer_mean
triviaqa-rc.nocontext-validation-910,train,answer_mean
triviaqa-rc.nocontext-validation-911,train,answer_mean
triviaqa-rc.nocontext-validation-914,train,answer_mean
triviaqa-rc.nocontext-validation-915,train,answer_mean
triviaqa-rc.nocontext-validation-916,train,answer_mean
triviaqa-rc.nocontext-validation-917,train,answer_mean
triviaqa-rc.nocontext-validation-918,train,answer_mean
triviaqa-rc.nocontext-validation-919,train,answer_mean
triviaqa-rc.nocontext-validation-920,train,answer_mean
triviaqa-rc.nocontext-validation-921,train,answer_mean
triviaqa-rc.nocontext-validation-922,train,answer_mean
triviaqa-rc.nocontext-validation-924,train,answer_mean
triviaqa-rc.nocontext-validation-926,train,answer_mean
triviaqa-rc.nocontext-validation-927,train,answer_mean
triviaqa-rc.nocontext-validation-928,train,answer_mean
triviaqa-rc.nocontext-validation-929,train,answer_mean
triviaqa-rc.nocontext-validation-932,train,answer_mean
triviaqa-rc.nocontext-validation-934,train,answer_mean
triviaqa-rc.nocontext-validation-935,train,answer_mean
triviaqa-rc.nocontext-validation-937,train,answer_mean
triviaqa-rc.nocontext-validation-939,train,answer_mean
triviaqa-rc.nocontext-validation-940,train,answer_mean
triviaqa-rc.nocontext-validation-941,train,answer_mean
triviaqa-rc.nocontext-validation-942,train,answer_mean
triviaqa-rc.nocontext-validation-943,train,answer_mean
triviaqa-rc.nocontext-validation-944,train,answer_mean
triviaqa-rc.nocontext-validation-945,train,answer_mean
triviaqa-rc.nocontext-validation-948,train,answer_mean
triviaqa-rc.nocontext-validation-949,train,answer_mean
triviaqa-rc.nocontext-validation-950,train,answer_mean
triviaqa-rc.nocontext-validation-951,train,answer_mean
triviaqa-rc.nocontext-validation-952,train,answer_mean
triviaqa-rc.nocontext-validation-953,train,answer_mean
triviaqa-rc.nocontext-validation-957,train,answer_mean
triviaqa-rc.nocontext-validation-959,train,answer_mean
triviaqa-rc.nocontext-validation-960,train,answer_mean
triviaqa-rc.nocontext-validation-961,train,answer_mean
triviaqa-rc.nocontext-validation-962,train,answer_mean
triviaqa-rc.nocontext-validation-965,train,answer_mean
triviaqa-rc.nocontext-validation-968,train,answer_mean
triviaqa-rc.nocontext-validation-969,train,answer_mean
triviaqa-rc.nocontext-validation-972,train,answer_mean
triviaqa-rc.nocontext-validation-975,train,answer_mean
triviaqa-rc.nocontext-validation-976,train,answer_mean
triviaqa-rc.nocontext-validation-977,train,answer_mean
triviaqa-rc.nocontext-validation-979,train,answer_mean
triviaqa-rc.nocontext-validation-981,train,answer_mean
triviaqa-rc.nocontext-validation-984,train,answer_mean
triviaqa-rc.nocontext-validation-985,train,answer_mean
triviaqa-rc.nocontext-validation-987,train,answer_mean
triviaqa-rc.nocontext-validation-991,train,answer_mean
triviaqa-rc.nocontext-validation-993,train,answer_mean
triviaqa-rc.nocontext-validation-995,train,answer_mean
triviaqa-rc.nocontext-validation-996,train,answer_mean
triviaqa-rc.nocontext-validation-997,train,answer_mean
triviaqa-rc.nocontext-validation-0,validation,answer_mean
triviaqa-rc.nocontext-validation-2,validation,answer_mean
triviaqa-rc.nocontext-validation-7,validation,answer_mean
triviaqa-rc.nocontext-validation-15,validation,answer_mean
triviaqa-rc.nocontext-validation-19,validation,answer_mean
triviaqa-rc.nocontext-validation-21,validation,answer_mean
triviaqa-rc.nocontext-validation-51,validation,answer_mean
triviaqa-rc.nocontext-validation-55,validation,answer_mean
triviaqa-rc.nocontext-validation-59,validation,answer_mean
triviaqa-rc.nocontext-validation-60,validation,answer_mean
triviaqa-rc.nocontext-validation-62,validation,answer_mean
triviaqa-rc.nocontext-validation-69,validation,answer_mean
triviaqa-rc.nocontext-validation-70,validation,answer_mean
triviaqa-rc.nocontext-validation-72,validation,answer_mean
triviaqa-rc.nocontext-validation-77,validation,answer_mean
triviaqa-rc.nocontext-validation-87,validation,answer_mean
triviaqa-rc.nocontext-validation-96,validation,answer_mean
triviaqa-rc.nocontext-validation-100,validation,answer_mean
triviaqa-rc.nocontext-validation-108,validation,answer_mean
triviaqa-rc.nocontext-validation-111,validation,answer_mean
triviaqa-rc.nocontext-validation-123,validation,answer_mean
triviaqa-rc.nocontext-validation-128,validation,answer_mean
triviaqa-rc.nocontext-validation-131,validation,answer_mean
triviaqa-rc.nocontext-validation-135,validation,answer_mean
triviaqa-rc.nocontext-validation-143,validation,answer_mean
triviaqa-rc.nocontext-validation-165,validation,answer_mean
triviaqa-rc.nocontext-validation-168,validation,answer_mean
triviaqa-rc.nocontext-validation-169,validation,answer_mean
triviaqa-rc.nocontext-validation-170,validation,answer_mean
triviaqa-rc.nocontext-validation-182,validation,answer_mean
triviaqa-rc.nocontext-validation-187,validation,answer_mean
triviaqa-rc.nocontext-validation-194,validation,answer_mean
triviaqa-rc.nocontext-validation-205,validation,answer_mean
triviaqa-rc.nocontext-validation-218,validation,answer_mean
triviaqa-rc.nocontext-validation-219,validation,answer_mean
triviaqa-rc.nocontext-validation-230,validation,answer_mean
triviaqa-rc.nocontext-validation-235,validation,answer_mean
triviaqa-rc.nocontext-validation-242,validation,answer_mean
triviaqa-rc.nocontext-validation-243,validation,answer_mean
triviaqa-rc.nocontext-validation-245,validation,answer_mean
triviaqa-rc.nocontext-validation-246,validation,answer_mean
triviaqa-rc.nocontext-validation-248,validation,answer_mean
triviaqa-rc.nocontext-validation-253,validation,answer_mean
triviaqa-rc.nocontext-validation-254,validation,answer_mean
triviaqa-rc.nocontext-validation-255,validation,answer_mean
triviaqa-rc.nocontext-validation-285,validation,answer_mean
triviaqa-rc.nocontext-validation-292,validation,answer_mean
triviaqa-rc.nocontext-validation-305,validation,answer_mean
triviaqa-rc.nocontext-validation-314,validation,answer_mean
triviaqa-rc.nocontext-validation-319,validation,answer_mean
triviaqa-rc.nocontext-validation-331,validation,answer_mean
triviaqa-rc.nocontext-validation-338,validation,answer_mean
triviaqa-rc.nocontext-validation-346,validation,answer_mean
triviaqa-rc.nocontext-validation-347,validation,answer_mean
triviaqa-rc.nocontext-validation-362,validation,answer_mean
triviaqa-rc.nocontext-validation-371,validation,answer_mean
triviaqa-rc.nocontext-validation-382,validation,answer_mean
triviaqa-rc.nocontext-validation-399,validation,answer_mean
triviaqa-rc.nocontext-validation-412,validation,answer_mean
triviaqa-rc.nocontext-validation-416,validation,answer_mean
triviaqa-rc.nocontext-validation-420,validation,answer_mean
triviaqa-rc.nocontext-validation-433,validation,answer_mean
triviaqa-rc.nocontext-validation-441,validation,answer_mean
triviaqa-rc.nocontext-validation-448,validation,answer_mean
triviaqa-rc.nocontext-validation-453,validation,answer_mean
triviaqa-rc.nocontext-validation-462,validation,answer_mean
triviaqa-rc.nocontext-validation-465,validation,answer_mean
triviaqa-rc.nocontext-validation-478,validation,answer_mean
triviaqa-rc.nocontext-validation-484,validation,answer_mean
triviaqa-rc.nocontext-validation-486,validation,answer_mean
triviaqa-rc.nocontext-validation-492,validation,answer_mean
triviaqa-rc.nocontext-validation-497,validation,answer_mean
triviaqa-rc.nocontext-validation-498,validation,answer_mean
triviaqa-rc.nocontext-validation-500,validation,answer_mean
triviaqa-rc.nocontext-validation-512,validation,answer_mean
triviaqa-rc.nocontext-validation-519,validation,answer_mean
triviaqa-rc.nocontext-validation-526,validation,answer_mean
triviaqa-rc.nocontext-validation-529,validation,answer_mean
triviaqa-rc.nocontext-validation-540,validation,answer_mean
triviaqa-rc.nocontext-validation-543,validation,answer_mean
triviaqa-rc.nocontext-validation-545,validation,answer_mean
triviaqa-rc.nocontext-validation-552,validation,answer_mean
triviaqa-rc.nocontext-validation-553,validation,answer_mean
triviaqa-rc.nocontext-validation-562,validation,answer_mean
triviaqa-rc.nocontext-validation-563,validation,answer_mean
triviaqa-rc.nocontext-validation-567,validation,answer_mean
triviaqa-rc.nocontext-validation-569,validation,answer_mean
triviaqa-rc.nocontext-validation-584,validation,answer_mean
triviaqa-rc.nocontext-validation-590,validation,answer_mean
triviaqa-rc.nocontext-validation-602,validation,answer_mean
triviaqa-rc.nocontext-validation-613,validation,answer_mean
triviaqa-rc.nocontext-validation-621,validation,answer_mean
triviaqa-rc.nocontext-validation-640,validation,answer_mean
triviaqa-rc.nocontext-validation-646,validation,answer_mean
triviaqa-rc.nocontext-validation-661,validation,answer_mean
triviaqa-rc.nocontext-validation-667,validation,answer_mean
triviaqa-rc.nocontext-validation-669,validation,answer_mean
triviaqa-rc.nocontext-validation-674,validation,answer_mean
triviaqa-rc.nocontext-validation-675,validation,answer_mean
triviaqa-rc.nocontext-validation-685,validation,answer_mean
triviaqa-rc.nocontext-validation-687,validation,answer_mean
triviaqa-rc.nocontext-validation-689,validation,answer_mean
triviaqa-rc.nocontext-validation-705,validation,answer_mean
triviaqa-rc.nocontext-validation-706,validation,answer_mean
triviaqa-rc.nocontext-validation-709,validation,answer_mean
triviaqa-rc.nocontext-validation-715,validation,answer_mean
triviaqa-rc.nocontext-validation-717,validation,answer_mean
triviaqa-rc.nocontext-validation-724,validation,answer_mean
triviaqa-rc.nocontext-validation-725,validation,answer_mean
triviaqa-rc.nocontext-validation-728,validation,answer_mean
triviaqa-rc.nocontext-validation-730,validation,answer_mean
triviaqa-rc.nocontext-validation-734,validation,answer_mean
triviaqa-rc.nocontext-validation-749,validation,answer_mean
triviaqa-rc.nocontext-validation-751,validation,answer_mean
triviaqa-rc.nocontext-validation-753,validation,answer_mean
triviaqa-rc.nocontext-validation-755,validation,answer_mean
triviaqa-rc.nocontext-validation-767,validation,answer_mean
triviaqa-rc.nocontext-validation-780,validation,answer_mean
triviaqa-rc.nocontext-validation-784,validation,answer_mean
triviaqa-rc.nocontext-validation-796,validation,answer_mean
triviaqa-rc.nocontext-validation-798,validation,answer_mean
triviaqa-rc.nocontext-validation-808,validation,answer_mean
triviaqa-rc.nocontext-validation-814,validation,answer_mean
triviaqa-rc.nocontext-validation-827,validation,answer_mean
triviaqa-rc.nocontext-validation-829,validation,answer_mean
triviaqa-rc.nocontext-validation-831,validation,answer_mean
triviaqa-rc.nocontext-validation-834,validation,answer_mean
triviaqa-rc.nocontext-validation-844,validation,answer_mean
triviaqa-rc.nocontext-validation-855,validation,answer_mean
triviaqa-rc.nocontext-validation-865,validation,answer_mean
triviaqa-rc.nocontext-validation-866,validation,answer_mean
triviaqa-rc.nocontext-validation-869,validation,answer_mean
triviaqa-rc.nocontext-validation-872,validation,answer_mean
triviaqa-rc.nocontext-validation-874,validation,answer_mean
triviaqa-rc.nocontext-validation-886,validation,answer_mean
triviaqa-rc.nocontext-validation-894,validation,answer_mean
triviaqa-rc.nocontext-validation-897,validation,answer_mean
triviaqa-rc.nocontext-validation-912,validation,answer_mean
triviaqa-rc.nocontext-validation-923,validation,answer_mean
triviaqa-rc.nocontext-validation-933,validation,answer_mean
triviaqa-rc.nocontext-validation-938,validation,answer_mean
triviaqa-rc.nocontext-validation-946,validation,answer_mean
triviaqa-rc.nocontext-validation-966,validation,answer_mean
triviaqa-rc.nocontext-validation-967,validation,answer_mean
triviaqa-rc.nocontext-validation-971,validation,answer_mean
triviaqa-rc.nocontext-validation-973,validation,answer_mean
triviaqa-rc.nocontext-validation-980,validation,answer_mean
triviaqa-rc.nocontext-validation-988,validation,answer_mean
triviaqa-rc.nocontext-validation-989,validation,answer_mean
triviaqa-rc.nocontext-validation-999,validation,answer_mean
triviaqa-rc.nocontext-validation-3,test,answer_mean
triviaqa-rc.nocontext-validation-6,test,answer_mean
triviaqa-rc.nocontext-validation-11,test,answer_mean
triviaqa-rc.nocontext-validation-25,test,answer_mean
triviaqa-rc.nocontext-validation-27,test,answer_mean
triviaqa-rc.nocontext-validation-30,test,answer_mean
triviaqa-rc.nocontext-validation-32,test,answer_mean
triviaqa-rc.nocontext-validation-44,test,answer_mean
triviaqa-rc.nocontext-validation-46,test,answer_mean
triviaqa-rc.nocontext-validation-48,test,answer_mean
triviaqa-rc.nocontext-validation-57,test,answer_mean
triviaqa-rc.nocontext-validation-65,test,answer_mean
triviaqa-rc.nocontext-validation-67,test,answer_mean
triviaqa-rc.nocontext-validation-71,test,answer_mean
triviaqa-rc.nocontext-validation-73,test,answer_mean
triviaqa-rc.nocontext-validation-80,test,answer_mean
triviaqa-rc.nocontext-validation-81,test,answer_mean
triviaqa-rc.nocontext-validation-89,test,answer_mean
triviaqa-rc.nocontext-validation-93,test,answer_mean
triviaqa-rc.nocontext-validation-94,test,answer_mean
triviaqa-rc.nocontext-validation-95,test,answer_mean
triviaqa-rc.nocontext-validation-99,test,answer_mean
triviaqa-rc.nocontext-validation-103,test,answer_mean
triviaqa-rc.nocontext-validation-104,test,answer_mean
triviaqa-rc.nocontext-validation-112,test,answer_mean
triviaqa-rc.nocontext-validation-114,test,answer_mean
triviaqa-rc.nocontext-validation-117,test,answer_mean
triviaqa-rc.nocontext-validation-127,test,answer_mean
triviaqa-rc.nocontext-validation-141,test,answer_mean
triviaqa-rc.nocontext-validation-142,test,answer_mean
triviaqa-rc.nocontext-validation-146,test,answer_mean
triviaqa-rc.nocontext-validation-156,test,answer_mean
triviaqa-rc.nocontext-validation-159,test,answer_mean
triviaqa-rc.nocontext-validation-161,test,answer_mean
triviaqa-rc.nocontext-validation-163,test,answer_mean
triviaqa-rc.nocontext-validation-166,test,answer_mean
triviaqa-rc.nocontext-validation-167,test,answer_mean
triviaqa-rc.nocontext-validation-175,test,answer_mean
triviaqa-rc.nocontext-validation-196,test,answer_mean
triviaqa-rc.nocontext-validation-203,test,answer_mean
triviaqa-rc.nocontext-validation-214,test,answer_mean
triviaqa-rc.nocontext-validation-216,test,answer_mean
triviaqa-rc.nocontext-validation-217,test,answer_mean
triviaqa-rc.nocontext-validation-220,test,answer_mean
triviaqa-rc.nocontext-validation-223,test,answer_mean
triviaqa-rc.nocontext-validation-224,test,answer_mean
triviaqa-rc.nocontext-validation-225,test,answer_mean
triviaqa-rc.nocontext-validation-228,test,answer_mean
triviaqa-rc.nocontext-validation-233,test,answer_mean
triviaqa-rc.nocontext-validation-234,test,answer_mean
triviaqa-rc.nocontext-validation-238,test,answer_mean
triviaqa-rc.nocontext-validation-250,test,answer_mean
triviaqa-rc.nocontext-validation-252,test,answer_mean
triviaqa-rc.nocontext-validation-257,test,answer_mean
triviaqa-rc.nocontext-validation-269,test,answer_mean
triviaqa-rc.nocontext-validation-270,test,answer_mean
triviaqa-rc.nocontext-validation-271,test,answer_mean
triviaqa-rc.nocontext-validation-273,test,answer_mean
triviaqa-rc.nocontext-validation-274,test,answer_mean
triviaqa-rc.nocontext-validation-276,test,answer_mean
triviaqa-rc.nocontext-validation-281,test,answer_mean
triviaqa-rc.nocontext-validation-284,test,answer_mean
triviaqa-rc.nocontext-validation-296,test,answer_mean
triviaqa-rc.nocontext-validation-300,test,answer_mean
triviaqa-rc.nocontext-validation-322,test,answer_mean
triviaqa-rc.nocontext-validation-323,test,answer_mean
triviaqa-rc.nocontext-validation-332,test,answer_mean
triviaqa-rc.nocontext-validation-344,test,answer_mean
triviaqa-rc.nocontext-validation-348,test,answer_mean
triviaqa-rc.nocontext-validation-352,test,answer_mean
triviaqa-rc.nocontext-validation-363,test,answer_mean
triviaqa-rc.nocontext-validation-367,test,answer_mean
triviaqa-rc.nocontext-validation-370,test,answer_mean
triviaqa-rc.nocontext-validation-373,test,answer_mean
triviaqa-rc.nocontext-validation-379,test,answer_mean
triviaqa-rc.nocontext-validation-387,test,answer_mean
triviaqa-rc.nocontext-validation-388,test,answer_mean
triviaqa-rc.nocontext-validation-389,test,answer_mean
triviaqa-rc.nocontext-validation-390,test,answer_mean
triviaqa-rc.nocontext-validation-394,test,answer_mean
triviaqa-rc.nocontext-validation-405,test,answer_mean
triviaqa-rc.nocontext-validation-408,test,answer_mean
triviaqa-rc.nocontext-validation-410,test,answer_mean
triviaqa-rc.nocontext-validation-429,test,answer_mean
triviaqa-rc.nocontext-validation-432,test,answer_mean
triviaqa-rc.nocontext-validation-438,test,answer_mean
triviaqa-rc.nocontext-validation-445,test,answer_mean
triviaqa-rc.nocontext-validation-459,test,answer_mean
triviaqa-rc.nocontext-validation-464,test,answer_mean
triviaqa-rc.nocontext-validation-469,test,answer_mean
triviaqa-rc.nocontext-validation-470,test,answer_mean
triviaqa-rc.nocontext-validation-473,test,answer_mean
triviaqa-rc.nocontext-validation-479,test,answer_mean
triviaqa-rc.nocontext-validation-505,test,answer_mean
triviaqa-rc.nocontext-validation-511,test,answer_mean
triviaqa-rc.nocontext-validation-517,test,answer_mean
triviaqa-rc.nocontext-validation-521,test,answer_mean
triviaqa-rc.nocontext-validation-541,test,answer_mean
triviaqa-rc.nocontext-validation-546,test,answer_mean
triviaqa-rc.nocontext-validation-549,test,answer_mean
triviaqa-rc.nocontext-validation-551,test,answer_mean
triviaqa-rc.nocontext-validation-558,test,answer_mean
triviaqa-rc.nocontext-validation-565,test,answer_mean
triviaqa-rc.nocontext-validation-566,test,answer_mean
triviaqa-rc.nocontext-validation-570,test,answer_mean
triviaqa-rc.nocontext-validation-574,test,answer_mean
triviaqa-rc.nocontext-validation-580,test,answer_mean
triviaqa-rc.nocontext-validation-591,test,answer_mean
triviaqa-rc.nocontext-validation-597,test,answer_mean
triviaqa-rc.nocontext-validation-598,test,answer_mean
triviaqa-rc.nocontext-validation-603,test,answer_mean
triviaqa-rc.nocontext-validation-604,test,answer_mean
triviaqa-rc.nocontext-validation-610,test,answer_mean
triviaqa-rc.nocontext-validation-616,test,answer_mean
triviaqa-rc.nocontext-validation-618,test,answer_mean
triviaqa-rc.nocontext-validation-623,test,answer_mean
triviaqa-rc.nocontext-validation-633,test,answer_mean
triviaqa-rc.nocontext-validation-642,test,answer_mean
triviaqa-rc.nocontext-validation-643,test,answer_mean
triviaqa-rc.nocontext-validation-650,test,answer_mean
triviaqa-rc.nocontext-validation-654,test,answer_mean
triviaqa-rc.nocontext-validation-655,test,answer_mean
triviaqa-rc.nocontext-validation-656,test,answer_mean
triviaqa-rc.nocontext-validation-658,test,answer_mean
triviaqa-rc.nocontext-validation-663,test,answer_mean
triviaqa-rc.nocontext-validation-665,test,answer_mean
triviaqa-rc.nocontext-validation-671,test,answer_mean
triviaqa-rc.nocontext-validation-677,test,answer_mean
triviaqa-rc.nocontext-validation-686,test,answer_mean
triviaqa-rc.nocontext-validation-692,test,answer_mean
triviaqa-rc.nocontext-validation-696,test,answer_mean
triviaqa-rc.nocontext-validation-698,test,answer_mean
triviaqa-rc.nocontext-validation-699,test,answer_mean
triviaqa-rc.nocontext-validation-701,test,answer_mean
triviaqa-rc.nocontext-validation-704,test,answer_mean
triviaqa-rc.nocontext-validation-714,test,answer_mean
triviaqa-rc.nocontext-validation-718,test,answer_mean
triviaqa-rc.nocontext-validation-721,test,answer_mean
triviaqa-rc.nocontext-validation-733,test,answer_mean
triviaqa-rc.nocontext-validation-735,test,answer_mean
triviaqa-rc.nocontext-validation-736,test,answer_mean
triviaqa-rc.nocontext-validation-738,test,answer_mean
triviaqa-rc.nocontext-validation-739,test,answer_mean
triviaqa-rc.nocontext-validation-746,test,answer_mean
triviaqa-rc.nocontext-validation-747,test,answer_mean
triviaqa-rc.nocontext-validation-754,test,answer_mean
triviaqa-rc.nocontext-validation-758,test,answer_mean
triviaqa-rc.nocontext-validation-759,test,answer_mean
triviaqa-rc.nocontext-validation-762,test,answer_mean
triviaqa-rc.nocontext-validation-764,test,answer_mean
triviaqa-rc.nocontext-validation-768,test,answer_mean
triviaqa-rc.nocontext-validation-773,test,answer_mean
triviaqa-rc.nocontext-validation-777,test,answer_mean
triviaqa-rc.nocontext-validation-781,test,answer_mean
triviaqa-rc.nocontext-validation-786,test,answer_mean
triviaqa-rc.nocontext-validation-787,test,answer_mean
triviaqa-rc.nocontext-validation-791,test,answer_mean
triviaqa-rc.nocontext-validation-794,test,answer_mean
triviaqa-rc.nocontext-validation-811,test,answer_mean
triviaqa-rc.nocontext-validation-824,test,answer_mean
triviaqa-rc.nocontext-validation-825,test,answer_mean
triviaqa-rc.nocontext-validation-826,test,answer_mean
triviaqa-rc.nocontext-validation-828,test,answer_mean
triviaqa-rc.nocontext-validation-830,test,answer_mean
triviaqa-rc.nocontext-validation-841,test,answer_mean
triviaqa-rc.nocontext-validation-849,test,answer_mean
triviaqa-rc.nocontext-validation-854,test,answer_mean
triviaqa-rc.nocontext-validation-863,test,answer_mean
triviaqa-rc.nocontext-validation-867,test,answer_mean
triviaqa-rc.nocontext-validation-875,test,answer_mean
triviaqa-rc.nocontext-validation-881,test,answer_mean
triviaqa-rc.nocontext-validation-882,test,answer_mean
triviaqa-rc.nocontext-validation-887,test,answer_mean
triviaqa-rc.nocontext-validation-890,test,answer_mean
triviaqa-rc.nocontext-validation-899,test,answer_mean
triviaqa-rc.nocontext-validation-906,test,answer_mean
triviaqa-rc.nocontext-validation-907,test,answer_mean
triviaqa-rc.nocontext-validation-908,test,answer_mean
triviaqa-rc.nocontext-validation-913,test,answer_mean
triviaqa-rc.nocontext-validation-925,test,answer_mean
triviaqa-rc.nocontext-validation-930,test,answer_mean
triviaqa-rc.nocontext-validation-931,test,answer_mean
triviaqa-rc.nocontext-validation-936,test,answer_mean
triviaqa-rc.nocontext-validation-947,test,answer_mean
triviaqa-rc.nocontext-validation-954,test,answer_mean
triviaqa-rc.nocontext-validation-955,test,answer_mean
triviaqa-rc.nocontext-validation-956,test,answer_mean
triviaqa-rc.nocontext-validation-958,test,answer_mean
triviaqa-rc.nocontext-validation-963,test,answer_mean
triviaqa-rc.nocontext-validation-964,test,answer_mean
triviaqa-rc.nocontext-validation-970,test,answer_mean
triviaqa-rc.nocontext-validation-974,test,answer_mean
triviaqa-rc.nocontext-validation-978,test,answer_mean
triviaqa-rc.nocontext-validation-982,test,answer_mean
triviaqa-rc.nocontext-validation-983,test,answer_mean
triviaqa-rc.nocontext-validation-986,test,answer_mean
triviaqa-rc.nocontext-validation-990,test,answer_mean
triviaqa-rc.nocontext-validation-992,test,answer_mean
triviaqa-rc.nocontext-validation-994,test,answer_mean
triviaqa-rc.nocontext-validation-998,test,answer_mean
